source_relative_path	image_relative_path	sha256	design_note
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1061__head-toiletpaper-full.png	B06-OBJ__Artifact/aachat-forge-artifact-ochre-tissue-tower-custodian.png	5b7045245df7397074f9a251c3caf3e8f6f5228625c97667e532a876f46bce2b	White tissue-roll tower head with side spindle, warm ochre modular body and long legs, and the original face fully replaced by the fixed frontal aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1065__head-pill.png	B06-OBJ__Artifact/aachat-forge-artifact-coral-mint-capsule-healer.png	f7c4d31410d525ff586a0ac1c4f7ed181af99156d789cc1e62c6825c99086dbc	Coral-and-mint capsule head rebuilt around the fixed LCD, with a pale-aqua healer body, coarse same-scale square modules, and full-body white-studio framing.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1070__head-saw.png	B06-OBJ__Artifact/aachat-forge-artifact-pewter-sawtooth-joiner.png	3f1fa945d70beec85ce4705c4b440ce1bafc7c15eacfb1e2e7e5254fe8305c1f	Reference-mode Level 4 preserving the source's long right-facing serrated pewter saw-head silhouette, dark walnut rear handle, warm ivory workwear, and compact upright stance while fully replacing the original face system with the fixed aachat LCD in coarse square 3D modules.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1072__head-beanie.png	B06-OBJ__Artifact/aachat-forge-artifact-crimson-knit-grid-keeper.png	23d296b0f1a0b30517a6262bced4e5108b5c6184c7272637eeadd966fd924671	Reference-mode Level 4 winter-cap keeper preserving the crimson stepped beanie, charcoal block tunic, and yellow woven grid band; the original face is fully replaced by the fixed aachat LCD in coarse square 3D modules.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1078__head-film-strip.png	B06-OBJ__Artifact/aachat-forge-artifact-cobalt-celluloid-tail-archivist.png	9d8cdeae579f641c6bf0717fdd91db62642ad59a4098be6e937a3724830230a1	Reference-mode film-archive guardian with a charcoal perforated head frame, cobalt coarse modules, one amber splice tab, a cyan celluloid tail, and the source face completely replaced by the fixed aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1081__head-outlet.png	B06-OBJ__Artifact/aachat-forge-artifact-ivory-conduit-panel-keeper.png	dda6655b67bf4cb514d9590cf0be17dc7751601cfc108e80fe60874b0c6b3a30	Reference-mode Level 4 outlet guardian with an ivory ceramic panel head, coral conduit rails, clean graphite body, and fully replaced fixed aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1091__head-retainer.png	B06-OBJ__Artifact/aachat-forge-artifact-coral-retainer-frame-keeper.png	289abab4002521783c2b2f371af49e2db6785a4643449feefdbe55eee23dda56	Coral-and-mint retainer-frame guardian on a warm-orange post body; the source face was fully replaced by the fixed integrated aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1094__head-cone.png	B06-OBJ__Artifact/aachat-forge-artifact-scarlet-cone-kiosk-warden.png	dc2487d1483dfa0af561c22ba865b3a561430b88a5c7cf6221ff5b84f4583973	Scarlet cone-crown signal kiosk with ivory bands, cobalt chest inset, sturdy block limbs, and the source face fully replaced by the fixed integrated aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1101__head-queencrown.png	B06-OBJ__Artifact/aachat-forge-artifact-crimson-regalia-crown-bearer.png	0c4a05f8f0266d8f0dee8ef777be6de0761af22a2140c800043958c69c5cbd98	Crimson velvet and gold lattice crown modules frame the fixed LCD above cobalt royal vestments, preserving the source's regal silhouette while fully replacing its original face system.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1109__head-cone.png	B06-OBJ__Artifact/aachat-forge-artifact-scarlet-cone-gate-warden.png	cd88d7813ea21e01e19e6f1879e449d1de8b9b5eca144827f7a4fcd4fbf0c2ff	Scarlet stepped cone gate warden with lime LCD housing, warm-gray block body, and restrained yellow signal badge.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1112__head-toiletpaper-full.png	B06-OBJ__Artifact/aachat-forge-artifact-ivory-paper-roll-custodian.png	e610afcded1b63e289a0837990292f03dcaff08dfd11146b1bdc0c5371458ac6	Ivory block-built paper-roll custodian with a cobalt side spindle, structurally integrated fixed LCD, and restrained confetti-mosaic torso.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1115__head-cone.png	B06-OBJ__Artifact/aachat-forge-artifact-scarlet-apex-column-watchman.png	eed6395c4bc0651674379efee99f7ffd04a16986fc48af6d362dd44f3126ef61	Scarlet-to-russet block-built head-cone watchman preserving the source column silhouette and centered crest, with the original face fully replaced by the fixed frontal aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1119__head-pillow.png	B06-OBJ__Artifact/aachat-forge-artifact-ivory-pillow-stripe-dreamkeeper.png	a093441eb36b9d3405ada339d5df04efa572216a80d1abc827c764a4b20f329f	Ivory corner-tab pillow head with pale-blue edging and emerald-cobalt striped coarse modular body; original face fully replaced by the fixed frontal aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1120__head-piano.png	B06-OBJ__Artifact/aachat-forge-artifact-ebony-keyboard-nocturne-maestro.png	46d4c8d4b3f4bebfbe4d04676473ead2dabe1c3c8131310baa5fc8719a3e389d	Reference-mode ebony piano architecture with a stepped grand-piano LCD crown, ivory upright keyboard cabinet, and restrained brass pedal accents; the original face was fully replaced.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1122__head-pillow.png	B06-OBJ__Artifact/aachat-forge-artifact-periwinkle-pillow-lime-dreamer.png	c800ca931cae485296ebef176d0285ccdacdecaa126ba32e95f4ac3940b09d31	Pillow silhouette with periwinkle corner modules, coral collar band, lime stitch motif, and fully integrated fixed LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1124__head-cassettetape.png	B06-OBJ__Artifact/aachat-forge-artifact-scarlet-cassette-ribbon-archivist.png	1fe1d4f8b5381f2e60808b57c58a061df5915a826a95b2d86a8448e56a114a73	Reference-mode Level 4 scarlet cassette ribbon archivist with an ivory cassette shell, graphite modular body, torso reel motif, gold tape-chain, and fixed LCD fully replacing the source face.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1135__head-goldcoin.png	B06-OBJ__Artifact/aachat-forge-artifact-sunlit-coin-pillar-treasurer.png	714f60a7dc6c3b52df6312a1709b227d64a5cec5a212a2f6fd82506a272a2f6c	Round stepped gold-coin LCD head over a warm orange-red pillar body, built in one coarse square-module scale.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1136__head-beanie.png	B06-OBJ__Artifact/aachat-forge-artifact-scarlet-rainbow-knit-keeper.png	f2ecbbc376d362ff9ae4d507b255602cf7d647fe72cc900f691e957864818383	Scarlet pom-pom beanie keeper with teal folded LCD housing and a rainbow-knit coarse modular body.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1143__head-treasurechest.png	B06-OBJ__Artifact/aachat-forge-artifact-sienna-goldclasp-cachekeeper.png	91687c553e1f6db8161fa5b9253c642a1e149148c30cd348aa60cd6c8db7be4d	Sienna treasure-chest keeper with brass-banded lid/head, gold clasps, red-orange cabinet torso, coarse square modules, and the original face fully replaced by the fixed LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1146__head-watch.png	B06-OBJ__Artifact/aachat-forge-artifact-ivory-redbezel-strap-timekeeper.png	a2561d4e52f5f9d1825083aa8727a6713c9e3430be7580ffadf1ad043f5903b2	Reference-mode Level 4 watch timekeeper; ivory and saffron square-module case, orange-red LCD bezel, cool-gray segmented strap body, canonical LCD fully replaces the source face.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1147__head-pyramid.png	B06-OBJ__Artifact/aachat-forge-artifact-ochre-pyramid-apex-keeper.png	21699fb5406b4f8db7734dbb098ec2d8d1a62d425dfd1645a94738557fe83703	Ochre stepped-pyramid apex shell, coral-and-charcoal tiled tunic, black-and-ivory modular limbs, and complete source-face replacement by the fixed cobalt aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1151__head-film-strip.png	B06-OBJ__Artifact/aachat-forge-artifact-cobalt-filmstrip-projectionist.png	1417a4104c9fcd126d19f71fe1063bdc700a53fa182c437bf7bc7a6312aa6a67	Black perforated film-strip crown, cobalt 1.65:1 LCD housing, and compact charcoal projectionist pillar body in coarse square modules.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1154__head-index-card.png	B06-OBJ__Artifact/aachat-forge-artifact-ivory-ruled-card-registrar.png	01a0fe86fc1ea9fddf7a8caecc73c86b941997eb4914f2abb8337ccac42c9d82	Ivory ruled index-card registrar with pastel bands, rainbow register, checker ledger belt, and a fully integrated fixed LCD built from coarse square modules.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1156__head-hockeypuck.png	B06-OBJ__Artifact/aachat-forge-artifact-graphite-redline-puck-warden.png	f1985f1abf8a27094e3e4e440f0a2cb60195369948954dcbac4ea41a2d464ddf	Graphite rink-disc warden with red-white banded uniform, fixed integrated LCD, and coarse square modules.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1159__head-retainer.png	B06-OBJ__Artifact/aachat-forge-artifact-rose-ladder-brace-warden.png	3c9b90a7a578b3b51de42548963ecdd32c2c756815ce2835a8df7077037cd91a	Rose-pink stepped retainer frame around the fixed LCD, ivory joint blocks, dark-brown ladder-ribbed torso, sparse teal hardware, and complete source-face replacement in one-scale coarse square 3D modules.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1166__head-paperclip.png	B06-OBJ__Artifact/aachat-forge-artifact-ivory-paperclip-indexer.png	5445e0b833aafe7e490d35bcc95c44d11113484202601db440f2651e547e885f	Reference-mode ivory rectangular paperclip indexer with a magenta structural clip crown, warm yellow-to-rust striped block torso, fixed aachat LCD, and consistent coarse square 3D modules.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1167__head-wallet.png	B06-OBJ__Artifact/aachat-forge-artifact-azure-billfold-clasp-keeper.png	f00152e209f971d274496948d175775f5497a603304a768a33152781094a9677	Level 4 Reference mode; preserved the layered tan wallet head, cobalt inset blocks, copper clasp, and slim pale-blue body while fully replacing the original face with the fixed 1.65:1 aachat LCD; coarse square 3D modules with generous full-body white framing.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1169__head-paperclip.png	B06-OBJ__Artifact/aachat-forge-artifact-cobalt-paperclip-ledger-clerk.png	f95d7c584e0159a0f4abe0eae40eb217c6c8e641346b18347ae3808a7ff0dc13	Wide paperclip head reinterpreted as a pale-cyan modular ledger clerk with fixed frontal LCD, cobalt and green accents, and a block-built ledger.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1170__head-clutch.png	B06-OBJ__Artifact/aachat-forge-artifact-fuchsia-clasp-case-porter.png	8ec28189ed62d76bd5d24d28e5686176481a18df31ba0d3051d8c5507a1a46cf	Fuchsia clutch-case head shell with purple top clasp and gold side hardware, mint-blue block body, fixed LCD face replacement, and coarse square Level 4 modules.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1171__head-bagpipe.png	B06-OBJ__Artifact/aachat-forge-artifact-verdant-tartan-reed-piper.png	eb35b32514cee12f6d79e4cb3e4f2e7b11ecb37142ad3a02a20efcdd6b682509	Verdant modular bagpipe piper with an emerald air-bag head, rosewood drone pipes, pale marching uniform, restrained tartan accents, and a fully integrated canonical LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1175__head-sand-castle.png	B06-OBJ__Artifact/aachat-forge-artifact-azure-pennant-castle-keeper.png	8bfcf4322cf00b3b45a165e07eeb74cd8d15cbfbafb3d5d1928f111a7119e41a	Level 4 sand-castle guardian with tan crenellated modules, azure pennant, rust tunic, cyan accent, and a fully integrated fixed LCD replacing the source face.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1176__head-tuba.png	B06-OBJ__Artifact/aachat-forge-artifact-amber-tuba-coil-minstrel.png	0e77c877534a88e0214e6ee78d455f3424c63166b29c7057f7b3fa98c1fd957e	Amber-brass tuba bell crown and coiled chest tubing reinterpreted in coarse square modules, with a dark walnut body, restrained green accents, and the original face fully replaced by the fixed cobalt LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1181__head-wizardhat.png	B06-OBJ__Artifact/aachat-forge-artifact-cobalt-starhat-arcane-keeper.png	be8ce3bafbaca700ba69ebe8760d81a81328cc88b16e68a05aad54b653df786c	Cobalt starhat arcane keeper preserving the crooked blue hat, gold star ornaments, and warm orange robe in uniform coarse square modules, with the source face fully replaced by the fixed frontal aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1183__head-pipe.png	B06-OBJ__Artifact/aachat-forge-artifact-terracotta-pipe-scholar.png	ac619ad98adcb527e02f8c316525bd3f34dec7993a9fa739c6862c4c1a671add	Reference-mode Level 4 retaining the warm terracotta and deep-umber stepped pipe-head silhouette and dark scholar body, with the source face fully replaced by the fixed aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1184__head-toothbrush-fresh.png	B06-OBJ__Artifact/aachat-forge-artifact-mint-bristle-rinse-keeper.png	946d24c70fc5d7eb56089e457fe46d10c61e1eff6b56fc2142955c16aa4108c6	Fresh toothbrush-rinse keeper preserving the mint bristle crest, cobalt crossbar and tall green utility body in consistent coarse square 3D modules, with the source face fully replaced by the fixed frontal aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1189__head-shower.png	B06-OBJ__Artifact/aachat-forge-artifact-azure-shower-canopy-caretaker.png	b059d7a581d480722b706e92d4d2beebe38005237f57f4b2b9db75dd0f5c4793	Reference-mode shower canopy caretaker: charcoal stepped spray-head housing, pale-aqua water-column body, cobalt droplet arms; original face fully replaced by the fixed aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1193__head-tuba.png	B06-OBJ__Artifact/aachat-forge-artifact-brass-bell-coil-minstrel.png	bc5840836871dc8c4f246bb102ba3c1c9b30c840232dcde90db20f9d60ce202f	Orange-brass tuba coil and raised bell rebuilt as coarse square modules around a fully replaced front LCD, with cobalt block uniform and integrated chest valves.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1201__head-mailbox.png	B06-OBJ__Artifact/aachat-forge-artifact-violet-redflag-postbox-courier.png	b5be26c3e40a9c7f506565f613db8a2af181c72ef10a9432b14d96e301b4107c	Level 4 living head-mailbox artifact with a gray mailbox shell, raised crimson signal flag, violet pedestal body, side mail slot, fixed cobalt LCD, and consistent coarse square modules.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1204__head-crystalball.png	B06-OBJ__Artifact/aachat-forge-artifact-violet-starry-dome-augur.png	e68a8848572b4df26b6c14c3b02a4e16126cf6f30e433fa762924b41ca28e0f4	Reference-mode Level 4 with a stepped violet crystal-dome shell, sparse warm-gold star inlays, a vermilion oracle-pedestal body, and complete source-face replacement by the fixed frontal aachat LCD in consistent coarse square 3D modules.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1207__head-highheel.png	B06-OBJ__Artifact/aachat-forge-artifact-ruby-heel-crown-strider.png	afdb8a61982aab9456362f4b6f3ef2ca3142324f9f54a95f5d4a1b596f93ec5e	Ruby-red high-heel head architecture with a crown-like rear heel, gold structural accents, and the original face fully replaced by the fixed aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1216__head-sand-castle.png	B06-OBJ__Artifact/aachat-forge-artifact-ochre-sandkeep-flagbearer.png	a0b85eac363b6bc2dd33a0c4909d272044b4b839e41d252d932f9acdbe43127d	Reference mode Level 4: warm ochre sand-castle battlement head rebuilt around the integrated LCD, salmon tower body, blue block flag, and consistent coarse square modules.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1218__head-factory-dark.png	B06-OBJ__Artifact/aachat-forge-artifact-charcoal-twin-chimney-millwarden.png	5c65de91ac8e340e856ff90b56839df8165e9f757907ad3c6ceae46c9e20fabe	Reference mode: compact charcoal factory-tower keeper with twin smokestacks and a serrated roofline; original face fully replaced by the fixed front-facing LCD; coarse square modules with cobalt and acid-green accents.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1222__head-goldcoin.png	B06-OBJ__Artifact/aachat-forge-artifact-sunburst-milled-disc-custodian.png	f68fa30d16fbac5791f90c676cb1572b1a2c3b8923bdf5ae34ca0b3a43e19594	Broad stepped gold coin shell around an integrated fixed LCD, paired with a narrow charcoal uniform body and low-density gold seams in coarse square Level 4 modules.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1224__head-shower.png	B06-OBJ__Artifact/aachat-forge-artifact-azure-raincap-droplet-keeper.png	d124497287a6e14f4bcd4d962cc135fc6f78f1882aadc9c510516135ad2cbe51	Reference mode Level 4: broad stepped charcoal raincap, cobalt shower shell, restrained magenta connectors, yellow-orange long legs, blue droplet nozzles, fixed LCD, and consistent coarse square 3D modules.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1230__head-igloo.png	B06-OBJ__Artifact/aachat-forge-artifact-snowbrick-dome-orange-guide.png	0891a5a23294209f477dd87f1aff956f5aeacb65b6ca9d9cc45cea7d6903a8d7	Stepped snow-brick igloo dome with pale-blue blocks and an orange modular parka; original face fully replaced by the fixed integrated aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1231__head-bag.png	B06-OBJ__Artifact/aachat-forge-artifact-cobalt-loop-satchel-courier.png	1db4ac23098d86b6219e1485d3c32724f5c8d57535cb63833837d969b65937c8	Cobalt handbag-head courier with arched carry handle, gold clasp, yellow strapwork, fixed LCD, and coarse square Level 4 modules.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1239__head-lipstick2.png	B06-OBJ__Artifact/aachat-forge-artifact-scarlet-lipstick-bloom-vendor.png	de6d7ce54c12366e63a92ee0f51889cf59666861b2dad7279024ffbdf810f4a3	Reference-mode Level 4 scarlet lipstick bloom vendor with stepped red crown, yellow tube body, RGB bloom modules, fixed LCD, and generous full-body white margin; two rejected attempts corrected framing and LCD proportions.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1240__head-saw.png	B06-OBJ__Artifact/aachat-forge-artifact-amber-crosscut-joinery-warden.png	44941cf7dd85892f7e314a211ec125fc96530d58d46d448acbc16af43ad7e015	Broad walnut-handle crosscut saw head with integrated frontal LCD, stepped steel teeth, mustard joinery smock, and block work boots.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1244__head-sand-castle.png	B06-OBJ__Artifact/aachat-forge-artifact-ochre-rampart-stripe-warden.png	62e38f06df0b05291e021bf5340e3aa36c08584bb0045805c662c3f395264e44	Reference mode Level 4: warm ochre crenellated sand-castle head rebuilt around the fixed LCD, tiny cobalt pennant, coral-and-cobalt striped tower body, and consistent coarse square modules.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1248__head-baseball-gameball.png	B06-OBJ__Artifact/aachat-forge-artifact-ivory-redstitch-clubhouse-captain.png	5d46ea2a0417fe110f173c3986c41e5266ef2b7f0adf2b4fa18774d1ee766370	Ivory game-ball head shell with scarlet seam modules and a compact burgundy clubhouse uniform; the original green glasses and face are fully replaced by the fixed integrated aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1249__head-cone.png	B06-OBJ__Artifact/aachat-forge-artifact-scarlet-cone-crossbar-sentinel.png	b9360c05fffb008f227c344bcd529986d6da4ff32096f02e511e0b771bc5fbfd	Scarlet stepped traffic-cone crown, ivory crossbar LCD housing, orange-red banded barrel torso, pale modular limbs, and charcoal block feet with the source face fully replaced by the fixed aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1251__head-firehydrant.png	B06-OBJ__Artifact/aachat-forge-artifact-scarlet-hydrant-checker-warden.png	2cc43586c8846250b9fd76b780ba140c6c83c65f46e9b5f2cab87744fa251ff5	Red stepped hydrant crown and side outlets structurally frame the fixed LCD; a yellow collar and blue-white checker module body preserve the source motif.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1253__head-index-card.png	B06-OBJ__Artifact/aachat-forge-artifact-scarlet-ruled-tab-curator.png	ea0c3232a2be1e01c0c5a6e69bf7a473cbd1fb1402db0d4f031b4d1309d43bf6	Warm-ivory ruled index-card curator with scarlet and cobalt bands, four catalog drawers, coarse square modules, and the source face fully replaced by the fixed LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1255__head-firehydrant.png	B06-OBJ__Artifact/aachat-forge-artifact-vermilion-hydrant-limeband-custodian.png	3a6fba364b4a7871e96b1ba32f243dfcc73e0ffaa5aeedc253711be36df2a21e	Vermilion fire-hydrant custodian with stepped crown, paired side nozzles, lime-white band, orange body tiers, broad full-body margins, and the source face fully replaced by the fixed aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1257__head-curling-stone.png	B06-OBJ__Artifact/aachat-forge-artifact-cobalt-slate-rink-skipper.png	d4c495049b913828ddc984f4a3fff106fa28cd6a8859d13e23d8219f3be03a91	Compact curling-stone guardian with a dark slate module-built head and body, cobalt arched handle, restrained brick-red and white rink banding, and a fully integrated fixed aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1264__head-piano.png	B06-OBJ__Artifact/aachat-forge-artifact-ebony-keycrown-stripe-bard.png	d6292545fe657e79535dc7d0857762385d065663c769db53d97f327557515198	Ebony piano-headed bard with a stepped key crown, coarse torso keyboard modules, cyan LCD housing, and orange-mint striped limbs; the original face was fully replaced by the fixed frontal LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1265__head-retainer.png	B06-OBJ__Artifact/aachat-forge-artifact-fuchsia-cranial-harness-warden.png	42374f318c2fa5f067ef532cbf1aae9fc3ef552f1e4bd6aad5c05d9fa6b5f6b7	Reference mode Level 4; preserved the source's vivid fuchsia cranial-retainer arch, pale side clamps, and twin support logic as coarse square 3D guardian modules while completely replacing the original face with the fixed aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1267__head-sand-castle.png	B06-OBJ__Artifact/aachat-forge-artifact-sandstone-battlement-flag-keeper.png	e8b241c33a0b545890a3e052f5013c466c00f0847b781a75a5ebebabcf937fa4	Pale sandstone castle keeper with stepped crenellations, solid twin turrets, and an integrated cobalt pennant; the fixed LCD fully replaces the original face.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1271__head-bell.png	B06-OBJ__Artifact/aachat-forge-artifact-golden-bell-mosaic-herald.png	d67b9b984ef21f6be445aec3df9bdd978d707d9ebe655bf815323e0ebc7081af	Reference-mode golden bell mosaic herald preserving the source yellow domed bell shell, flared rim, emerald tunic, cream-gold geometric bands, and coral accents, rebuilt from consistent coarse square 3D modules with the original face fully replaced by the fixed aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1272__head-bag.png	B06-OBJ__Artifact/aachat-forge-artifact-indigo-clasp-satchel-porter.png	c13addf48d887eb9f4e8f54aa786eb09f1ad2c307ae5baee5241f44130e22e0c	Indigo-violet modular satchel porter preserving the squared handle, gold clasp, strap details, and sky-blue lower body, with the original face fully replaced by the fixed aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1278__head-boot.png	B06-OBJ__Artifact/aachat-forge-artifact-chestnut-boot-crown-runner.png	02fec921585f6b948dfadbeb9dadc723b2fd857b23e5a818568e4d16773639bb	Chestnut boot-shaped crown shell over an ivory module-built body with lime stitch accents; the source face was fully replaced by the fixed aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1287__head-outlet.png	B06-OBJ__Artifact/aachat-forge-artifact-ivory-receptacle-custodian.png	db4ce1d9db8e80743ef368d93c7ff6a745edebfebc33b1897b44781e94e0a1a3	Reference-mode Level 4 outlet-panel custodian with an ivory LCD head, cobalt receptacle chest, warm ochre pillar body, and coarse square modules.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1289__head-pirateship.png	B06-OBJ__Artifact/aachat-forge-artifact-russet-magenta-window-skipper.png	c898012e53c2c817a1877b519d477b4d132e829889a49b487448b80d774f8e00	Reference-mode Level 4 pirate-ship artifact with russet hull head, stepped ivory-black sterncastle, magenta glazing, scarlet pennants, ochre bowsprit, fixed aachat LCD, and coarse square 3D modules.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1292__head-queencrown.png	B06-OBJ__Artifact/aachat-forge-artifact-mint-scarlet-coronet-sovereign.png	1f28c10cabfff7490e0808e017c0e352ef5bb760c7b6123d22c84ae5a475895f	Gold-and-scarlet jeweled coronet sentinel with mint column body; complete source face replaced by the integrated fixed aachat LCD; coarse single-scale square modules and generous white full-body margins.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1295__head-hardhat.png	B06-OBJ__Artifact/aachat-forge-artifact-canary-hardhat-site-warden.png	5c736c7d885134dc63be7f6c8e3a09c5645bb7bc51f1aa0f3512f22105aa17ba	Reference-mode canary-yellow hardhat site warden with a broad stepped brim, vermilion chest brace, gray work gloves, brown safety soles, and complete source-face and eyewear replacement by the fixed frontal aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1298__head-chefhat.png	B06-OBJ__Artifact/aachat-forge-artifact-porcelain-sunband-toque-steward.png	ef77bffe06a8667c6d7936e2cd5f913abdeb7f5dd0bc78b736066a80c5273b3e	Level 4 porcelain chef-toque steward preserving the scalloped white crown, yellow sunband, pale-cyan apron column, and coral neck accent; fixed LCD fully replaces the source face; consistent coarse square modules.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1300__head-paintbrush.png	B06-OBJ__Artifact/aachat-forge-artifact-scarlet-bristle-drip-painter.png	c7b3ed17505cd3f01db98b537b883b51a5d6e1f42dd2c525a6c4429d122eeb96	Scarlet paintbrush artisan with a broad gray ferrule, golden block bristles, ochre handle body, controlled red paint drips, and a structurally integrated fixed aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1301__head-cd.png	B06-OBJ__Artifact/aachat-forge-artifact-iridescent-disc-spindle-curator.png	c528e5958bb9c7dbd8d16830aac7eb25b9cc1f0b979f057ba1af60f1ebdb829e	Reference-mode Level 4 compact-disc archivist with a stepped iridescent circular shell, warm-ivory spindle body, consistent coarse square 3D modules, and the complete source face structurally replaced by the fixed aachat LCD.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1305__head-pipe.png	B06-OBJ__Artifact/aachat-forge-artifact-russet-pipe-stem-steward.png	ead5ecf6ddd6a685491da488b42663fa7c1bd5cd4e606c6525df3cf7831465b3	Russet smoking-pipe steward with a tall square bowl crown, right-projecting stepped stem, charcoal service coat, pale cuffs, fixed frontal LCD, and full-body coarse square Level 4 modules.
nouns_classified_1973/B06-OBJ__Artifact_&_Architecture/noun-1308__head-cassettetape.png	B06-OBJ__Artifact/aachat-forge-artifact-tangerine-cassette-deck-archivist.png	cec48f290c93865410d6f2aed89bbac1e821c6a690b4d65cfbcb234389a679eb	Tangerine cassette-deck archivist with a broad stepped cassette housing, fully replaced fixed LCD face, orange modular body, archival tape cartridge, and compact media case.
